MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,GFCC_1,GFCC_2,GFCC_3,GFCC_4,GFCC_5,GFCC_6,GFCC_7,GFCC_8,GFCC_9,GFCC_10,GFCC_11,GFCC_12,GFCC_13,Label,Feat_1,Feat_2,Feat_3,Feat_4,Feat_5,Feat_6,Feat_7,Feat_8,Feat_9,Feat_10,Feat_11,Feat_12,Feat_13,Feat_14,Feat_15,Feat_16,Feat_17
-393.4253185965409,53.58565626985599,5.70518441891752,-11.903257923349743,-35.47420251424553,-24.711586645988913,0.9683475708256072,9.871031277158218,-13.51600335046162,-2.948621860653239,8.857625729700967,-9.931093572245697,-3.55142192327632,-46.30302971211351,10.569717828845818,-3.978750055434986,-5.228098579167289,-4.773554234174316,-0.4711713015342561,-0.1550458362432452,-2.4646990256448156,-1.7202761094133503,0.0491181724384013,-1.7120634516036606,-0.7660604460132651,1.220470295632428,1.0,0.1197167217900624,1140949.1266266035,0.0084770028673502,6198.6520301923765,0.4438845598237031,0.9634137784539348,4.757844,1.3150387,8.01318359375,1.7092618,15.714597,3.1430423,1.5889857,11.945134487106875,150.11700670164004,-0.3254485688516906,-1.1473367991171248
-418.8398427354595,35.0900268381552,38.455994207285805,23.87551235176382,-49.59277932773037,-4.3676658380361335,-29.806768262626687,-13.853202766055407,14.102282523106217,-17.241147544905985,7.968348330417686,5.842091167167256,-19.20860641676468,-50.221552288164496,10.366354967970056,2.208355665533454,-3.6678167651861258,-8.236855977190773,-0.904070654462618,-1.7770876948702636,1.019078601438201,-1.3883268849502295,-2.2713495261132484,0.4516917442912742,-2.4280384482496213,1.243960378038609,1.0,0.1154225518097792,1765787.8960734971,0.0069866895578557,6964.371179295735,0.4419149924685162,1.0988175396492763,4.8800936,1.4671786,8.4772367477417,1.8804439,17.367918,2.962084,1.104873,12.828706095892578,176.38152386172942,-0.7123169120003241,-0.0186140752314338
-510.065697398017,-28.19746996896312,22.9061517009299,16.38711558327062,-9.918852944508911,5.691313991634466,-9.261776393165796,1.6552594061643835,3.986780058810336,2.0390640496148555,-1.0511673709187297,-2.790062511431122,-1.113190606740852,-57.45269129631531,5.172457720849223,1.8949987651655251,0.0890867992247058,-2.191063313893199,-0.1408992993041243,-0.8901832581962988,0.6857298134189375,-0.6565346262423778,-0.7686459092228881,-0.1092994103251918,0.1161920190071792,0.3779241228957471,1.0,0.1734548624391449,3836762.934645193,0.0054734149315263,6358.3209329460315,0.448472347465642,1.0724330203132908,4.6581945,1.9284246,8.278609275817871,1.5866697,14.432399,2.903482,2.9695227,10.966018307646902,121.47026580647672,2.009534378673177,3.3483773726548076
-338.4066172081343,24.67735960673801,-19.63393760715235,34.78422294468912,-8.133734436413802,40.19658784518004,-32.6411309456488,-27.782345548586484,-8.673737236592618,-10.1149958989324,-0.575127566403578,-9.133733499716298,-14.74963592811483,-45.14887077003989,4.075397762514387,-4.824652013580999,0.3077067116648824,-4.744558518902443,-4.2608452167939985,-7.982917111070824,-0.447249056435306,0.0156986783390628,-1.388170097827299,0.9340617122272332,1.0242970563822875,3.2423101598330857,1.0,0.1148906449767569,443719.175466633,0.0141987536353501,4252.414428412168,0.5136984661013175,0.950923759784078,4.1448207,1.4499458,8.210494995117188,1.2520239,9.779507,1.9679817,0.99101347,9.92423095191786,108.53655696185211,0.8228116570377882,-0.388345141719971
-382.4723902634967,3.893703072752793,-18.934956374064896,55.50445325416137,-0.7098077941867931,15.0249209813123,-40.18141468909062,-20.859440779574815,11.969660837957765,-19.188046789767736,-0.0820148345105841,1.167607653716685,-13.422917072840283,-46.56868556338738,6.23227170815135,-1.9351736971298443,3.045129323255821,-5.268646968440592,-3.7313304161499334,-4.60531580160229,1.2539532419260742,-1.1964552038133367,-2.630328129403205,0.5580514486357131,-1.7999658982854572,0.829027627809988,1.0,0.0877379342007148,4435579.952539429,0.0075095388760195,27805.70892287394,0.6464381054902235,1.1360668559248506,4.4559064,3.0311549,9.81991958618164,3.0125804,17.21404,4.5342574,1.8725405,7.284273108091213,59.0438400649031,0.3533866821090169,-0.9007954458447732
-364.3741847581141,69.88892248567612,-20.791350153417284,-28.98292030947995,-52.36410392592887,-10.265146726787531,-17.17577106682484,-0.4734620824382606,18.82622214997136,0.8798120508272329,-3.586655542421752,-4.424684500853535,5.271444492305601,-46.00760681214123,10.013007251926288,-8.204778926725865,-7.788761862880969,-5.159579609134474,-0.2279958747703472,-1.5999867504089038,0.2294588139883416,-1.3414830207848665,-3.4641105645139603,0.6101492682098847,-1.012173560603581,-0.9489440354185842,1.0,0.2142346898095159,4046144.884107406,0.0129154290468966,22628.25857701882,0.5991009104441385,1.055983581395238,3.9795141,3.3940823,9.060752868652344,1.4980927,9.57456,2.4274943,2.4311533,8.928098608991489,89.77866552896477,1.6311546325163373,2.570367942472507
-429.90951271292096,74.53410860519236,-19.54480374486312,-20.922669443374495,-29.767323382528343,-15.803329769146764,-21.01912756975116,4.603795073443083,12.488193511316004,4.050387022346771,-0.2862651450096723,9.818651107180882,0.2496890417827249,-46.68468911402833,14.622141832839516,-4.31780889475582,-3.409004854825877,-2.5662527849323693,-0.6912699521397256,0.5183639229716184,1.0984016332283877,-0.774080131492339,-1.126546714575307,0.1064911565041715,-1.4167039540294053,-0.7906407694706985,1.0,0.1780070975422008,21245145.70528449,0.0050337518951112,28975.255551439663,0.6394439700565897,1.3857318176343307,4.3103137,3.3515213,10.532795906066896,2.5184333,14.631186,3.8236454,2.1863208,7.693577467577423,66.49145050994798,0.7040822770490152,-0.2100498316442109
-504.7569751039706,31.746234980283564,-10.733919663761307,14.487397055221845,2.1996564906064706,9.492062668130046,-10.98820133788478,-6.825524007894111,4.9181606861679565,-8.88675359834999,-8.92706196749314,5.47760666490628,1.2822947769475244,-53.709793201052435,11.310376937370838,-1.3170329105951897,1.6485169950858811,-0.9974305851578698,-1.2031019057730703,-2.0071412555113772,-0.0952901839604834,-0.5653826889588405,-1.1714426191120697,0.6152355703947137,-1.1011906895125023,-0.6453149907087954,1.0,0.1066690877918423,4712116.589346861,0.0080425375806434,33977.94858942847,0.5731757760256013,1.1493340656010709,4.544545,3.6045568,9.367923736572266,2.3039138,15.651967,3.992328,2.9802299,9.527302129552044,97.2916131548502,0.8760889735777333,-0.1584377491021054
-448.89195427588504,38.26154253908592,40.25033175775633,27.97531182520973,-16.50982808575015,-3.845660884434405,-17.381848209864955,-14.984572244853158,-7.210712532829999,-3.3096956910945123,4.657578372122619,-8.102478197986104,-10.026995272442395,-49.64366539673824,13.126603943225684,4.256817088626719,0.4946629369755739,-3.5773810413720555,-0.9248924224406504,-1.1154445050690736,0.853001406164653,1.0741310502604815,-0.186677911500058,-0.4607021557832642,-0.173954916619687,1.3966770061424347,1.0,0.162992105111876,1820017.7029818697,0.0083006766792833,18283.99949783644,0.4350380717447277,1.1161214353918472,4.635482,1.0154266,8.477240562438965,1.5123392,14.193609,2.5530415,0.66398656,11.973855707259668,154.70478487174532,-0.407893668375948,-0.3470735208681179
-411.3944639153787,62.41523979327501,11.29666459840134,40.07236162269758,-36.98022830531604,-14.07800723185896,-9.544471207607904,-22.23036905066359,12.30305583302101,-0.0820604899463847,-8.418403585732374,-0.5697504845579917,-14.553349951194493,-48.59056549437755,10.997697622125882,-1.6186643343364953,-2.2087492261749953,-8.059654054617548,-2.3926184776545365,-2.061433682149665,-1.5128134250519647,-0.5666222126381186,-4.265707769318595,-0.307016075599719,-0.4946004098068374,0.8691607269311042,1.0,0.2364903506422321,6613323.263374345,0.0052634897748785,16417.780443728992,0.5050421456854908,1.2383308883619883,4.20768,3.1689608,9.214136123657228,1.5595378,12.430702,2.6859722,1.5540264,9.4582199415221,93.61972782865828,0.3287874235210672,-1.0485149581580309
-447.1758604565764,27.657462523650967,61.266373890055654,21.941739536214634,-36.46649297256896,6.769726930374047,-26.294329514079283,-6.517044722124064,-0.551838228982966,-2.851628530910641,2.5263461600082,-6.584378195291363,-2.4083490435530184,-51.12330027430676,11.775736221813045,5.746152299948127,-1.882333007351056,-5.239284884745359,0.1635523475426373,-1.777802106264101,1.6083365986464413,-0.4692261316077989,-1.1290965962728463,-0.7052117825030086,-0.8851572254568322,0.5620069890721199,1.0,0.2773629968957634,28691608.68345103,0.0027164469003371,17186.69063985402,0.4840136025259611,1.449284614298795,4.5595036,2.988445,9.793989181518556,2.032523,17.016846,3.3045015,1.4998261,9.952455628550137,105.69502821880428,-0.018973222834738,-0.7005436194103463
-447.1758604565764,27.657462523650967,61.266373890055654,21.941739536214634,-36.46649297256896,6.769726930374047,-26.294329514079283,-6.517044722124064,-0.551838228982966,-2.851628530910641,2.5263461600082,-6.584378195291363,-2.4083490435530184,-51.12330027430676,11.775736221813045,5.746152299948127,-1.882333007351056,-5.239284884745359,0.1635523475426373,-1.777802106264101,1.6083365986464413,-0.4692261316077989,-1.1290965962728463,-0.7052117825030086,-0.8851572254568322,0.5620069890721199,1.0,0.1834458919682388,4047789.189950959,0.0070920011988612,22075.70752790297,0.4960606398080642,1.1710944426425711,4.3789105,2.8091247,8.965352058410645,1.7420197,14.179886,2.7978458,1.2308979,9.645823705579144,95.84714814208292,0.3615448712386047,-0.8313682537468674
-512.647257245291,-23.28957520993879,7.710293180621548,15.013168700964377,-11.83654130091245,1.2929967015689128,-11.676129751666975,-4.360064366528762,6.247042899053856,-2.821098313103629,2.1074711655528144,0.7770082746781801,-3.2818420725937747,-57.442210944660815,5.208134346642908,-0.0347894719572638,-0.3464627377361512,-3.0117021733617166,-0.8721260238505976,-0.991117949958701,0.6559776081457706,-0.2824916813161572,-0.7658306407843741,0.2843210960008669,-0.365596329857996,0.5210663608229792,1.0,12.735697713216974,416480175555.03094,0.0001985392048604,8850.430857387668,0.5780943188719663,2.5908051854302463,3.7879639,4.6062922,13.089284896850586,1.2492023,8.38898,2.1209114,3.6172812,8.582331764463632,78.60653825884783,2.0745657812137375,4.505248182436735
-454.785764782916,39.826313956382535,42.023288869915234,25.243213151218367,-14.741532701830552,-3.443264871315972,-14.106802290072627,-19.225250704151534,-9.172304856153,-4.40833785246899,0.8550464332738921,-3.159964255195354,-8.776411812203978,-50.344800212171656,13.047887353909385,4.002542718123983,0.1149130670264587,-3.565157520669201,-1.3596465311718555,-1.698848972391583,0.1246953765654794,1.2684578855978517,-0.1432764810896063,-0.6576007301472523,-0.6498084371255781,0.8899899349890964,1.0,0.3343061892353494,46019345.529550925,0.0036204815882334,14526.28451804527,0.588202502813167,1.2661782186772252,4.0530047,3.8054469,8.94148063659668,1.4530528,9.528399,1.8049816,5.6136947,9.235726890967584,93.52232957989148,5.121024187533452,30.7605241162046
-395.0504334754691,80.46774206175677,-24.00965947542644,-26.659669989165913,-21.966068903913424,-22.50266228603035,-28.056877987118835,7.53453934402988,17.458488798089157,1.819405862786478,-1.522533577427139,11.000570593285422,-4.010066889025693,-44.4560410128392,14.43716056944184,-5.604299426245752,-4.229042186901998,-2.55973359717567,-2.183998701710866,0.8548676899011529,1.4252199321044423,-1.6609350273852148,-1.6816963714585,0.1738999765136776,-1.7107275001681987,-0.6205245956542361,1.0,0.115771125379842,2264745.8054941306,0.0059808503161214,4779.355792207549,0.5115564282804697,1.0543813527639312,4.367372,3.2931073,8.62397575378418,1.992524,15.641735,3.2334049,2.0393684,9.077199491751378,86.1747175465062,0.381168502725223,-1.0911965703887097
-347.2090274846612,58.03277746799779,-18.48558577815283,-32.35703557854082,-49.926286541552976,-9.460641474572158,-13.59751231509007,4.939052113422282,18.011316500360632,2.2229166173994717,-10.638825481654344,-1.690015937441823,2.90088184050051,-43.783120177383935,8.846120139166903,-7.837257755686966,-7.651604583419849,-4.535945090485497,0.249849994171252,-1.167215348359879,0.0053885514864501,-1.9307802964630472,-2.899657488027673,0.395244496484254,-0.3433119263793483,-1.1232578473285602,1.0,0.1681754232331648,8355894.012653457,0.0035524617791135,4366.923498122038,0.4890708629166034,1.248547122734344,4.609351,3.1712713,9.124125480651855,2.262274,18.717957,3.384999,1.5067787,9.801427995178877,101.17443482079496,0.2001067708825113,-1.2523868135497391
-422.29980435731574,8.904343060084312,-30.54907021925826,32.19050485866451,9.652994304058048,30.14796084960681,-40.86095987884762,-25.19415725715698,3.393894451726623,-11.576003027797222,-0.2616432818094171,-1.0241882519955885,-12.117002633409308,-49.53058204591795,6.963204978424354,-3.200596010187648,2.6482085716640267,-2.7891724656777597,-3.737996253880547,-5.7907609692971835,1.4195759368496357,-0.7001826213664667,-2.0408126123361483,0.0753448333592789,-1.4788583070903871,-0.0140132145472042,1.0,0.1909864161243911,31397328.459936935,0.0023564501111477,8146.826767394449,0.4775374804558037,1.4450852878757998,4.921896,2.734168,9.710763931274414,2.7559447,23.425083,4.166859,1.8537772,10.730181106087342,125.42329185241115,0.5804627357216149,-0.3079132376204381
-419.6327014397223,61.96814938358752,20.194485266256365,26.631443543427505,-36.98181416498516,-10.090615413355753,-12.467331909660691,-21.3865308014591,-1.0125410394089305,-4.79059269277265,-11.556180313567452,5.122045005986129,-3.2280429987621995,-52.4847695458892,9.09588047145627,-1.562958649873763,-4.285589348615465,-8.070486658303397,-1.420918881855275,-0.6904696243250817,-0.2042467052425254,0.8926791761542341,-0.3679699604997676,2.6796117963097976,0.3225680058252332,-0.2113473017984419,1.0,0.1203569475297896,1212753.198900601,0.0071001774532773,3765.9179064259833,0.5102254415578482,0.9570587871472545,4.195853,3.396234,8.202913284301758,1.5418227,12.141387,3.0611763,2.5023546,9.48130853023216,93.3154871879247,0.7403629159501399,-1.0144675353841326
-423.3096025855604,33.14740233029698,41.05741022334919,34.617314176629684,-40.58362484715422,1.296590463110631,-30.768756949419373,-18.659794455114852,10.642154627431072,-22.461022553935848,2.82103625043714,7.224923006972551,-12.9122792088861,-50.33457562498511,10.13417006995085,2.9107266435769685,-2.3894594114731853,-8.106616767399618,-2.0400661947327112,-2.8414279541671825,0.796191532814588,-1.05936007794609,-2.080096892688618,0.988026738531778,-2.4443977574976383,0.3604857278586532,1.0,0.1845129057157396,5979215.564783445,0.0059735744887626,11769.65746181598,0.5644150262933687,1.26150208185682,4.3894935,2.1834872,9.677667617797852,1.8583387,12.887666,2.9319618,0.8430963,9.656627980228564,100.99823525483176,1.3650090558402237,3.7156553274313486
-461.9640548798051,2.143340101050457,15.586757295314168,25.161965235875932,-13.985792372918318,2.417552735265921,-6.809996451010225,-8.826627387006202,-4.438303917035226,1.5929656398834873,3.4618457822253212,-6.719666820995067,-4.272746313101678,-51.89966547381306,8.500777165250796,1.6092074325607364,0.9511949839645752,-2.901405981116859,-0.5233993312043344,-1.4749290667454362,-0.0347304386657003,0.4035948465164231,-0.6105438606652973,-0.7448801477675118,-0.219829704323617,0.4306390983486478,1.0,0.2793984720764434,11172603.362065708,0.0076611136311288,13339.10900237958,0.6974453289458988,1.3685896105934368,3.6373158,3.15056,10.356868743896484,1.5722778,7.9560595,2.2295809,1.4547111,5.974887800218378,38.273843429825625,1.285416277028023,0.9604022445261168
-518.3015284982122,7.122940518538708,1.4499592250612,20.823497781218663,-10.287162864942436,2.5225223838673925,-8.915682893658142,-8.351676569289056,-2.771898791331395,-1.844201027960495,-1.3395516956447968,-1.5523224522536452,-2.8608981185453657,-56.62532422451516,8.13586162492846,-0.8148874866277019,0.4965119093358149,-2.964568713992285,-0.9085406054504626,-1.7032299927560433,-0.0840332746867064,-0.0513198986648632,-0.5903020007061228,-0.1440696177738386,-0.2096501521199514,0.3617736366473428,1.0,0.160536454854479,9430839.759752696,0.0073002193345472,27755.063495249815,0.7266618634373809,1.2255327467065054,3.803009,3.3283515,10.284204483032228,2.4374325,11.499,3.6239948,2.677989,5.126896942446081,26.459391183243415,1.1099326647504095,0.8549849769563704
-398.16488798312946,-7.054658626573952,13.99762200367102,49.1628322882093,6.926992778967136,11.475566515057128,-9.496869231233102,-21.14606645392862,-8.447442479477559,6.3733338475134955,-12.338056476704558,-9.854855337304022,-0.7904328965738543,-47.6977721808531,6.3690572577026945,1.7782320923039725,3.419160584842955,-3.309173105130942,-3.6129070693044665,-4.689898799963102,-1.5709520800072927,-0.1102951331221676,-1.6517875962259476,-1.2128629034060692,0.0262225678132439,-1.4114850312245493,1.0,0.1124771376253651,5441557.980175467,0.0068561350571481,23153.4759340856,0.6829212865140024,1.2019422933635076,4.181943,3.1085248,10.032105445861816,2.6509843,13.888264,3.7990685,1.9000309,6.552382401005162,47.76586948586357,0.7932336099529571,-0.080727219972311
-493.5411279363803,35.12289348129129,-16.90567801509763,56.39739964934463,32.29164769967717,-4.754225089837853,0.9126335498160127,-6.123338830876709,-9.738402001582882,5.02736552955879,6.9740964443852835,-8.029528207250557,-10.668324839672945,-54.06810623124623,10.83027887378664,-0.200277351427423,5.106846052556602,-2.17793822259557,-3.986892723702598,-1.1828825577814146,-1.747685452990032,-0.5797812478471084,-1.702311855041358,-2.2233513710720567,-1.0952507045679298,-0.1113212691147541,1.0,0.1273598305167702,11442214.41661725,0.0025239579747628,16797.87331459002,0.4168442543357138,1.3182205906275608,5.2107644,2.029439,9.01227569580078,2.7708192,27.129618,4.2592854,1.5243782,11.99856931529624,153.0782504495334,0.686129437450131,-0.111805545054231
-390.748484550653,45.36985843608097,39.61613246829263,28.935781208139183,-41.63621470679968,3.922705554974014,-29.269474107293604,-5.157782659114553,1.9060393943881029,-6.621649567993316,-3.1417739246279877,-4.601773441556425,-15.27545283302306,-47.062246030556445,10.450228646493848,1.7800038495850867,-2.996336746018278,-6.809279725808945,-1.1056275194395302,-2.4626207188306863,0.3652459826260243,-1.4878490500471309,-1.873879590522239,0.6468124308514841,0.3776696280949558,2.2381159717978907,1.0,0.2014485913363006,9652957.057724828,0.0030478800760915,7219.378244037684,0.4570501067639692,1.3297427206844223,4.6316648,2.876812,9.225159645080566,1.9120785,17.048027,2.7835662,1.1436207,10.69617881883726,121.64972470491816,1.064050251350266,0.8914464670116575
-484.508264433415,71.92482127661977,24.23550765803857,21.013469170459036,10.573758417425028,-11.892159177414554,-18.878737639625207,-2.136530221584259,6.239483133216141,-5.793404490106338,-4.1046446122025815,-9.434659892144037,-9.900534550027157,-53.77543959653158,14.07514709828026,1.44387742064545,-0.0119937757305309,-2.9957569793053382,-4.177589304693897,-0.934475766039838,-0.3411866404753237,-2.6329018517751503,-3.3224916346956945,-1.0362139898267118,-0.951411299501749,0.7309130173274262,1.0,0.1854080099114365,11485975.870343486,0.0037160632579822,15938.784042854571,0.4607697790534655,1.3290174051945431,4.764008,2.9620543,9.282986640930176,2.21725,19.598204,3.2033722,1.3699093,10.66222827248709,121.44585834208532,0.2243549693431556,-0.8005006090556437
-489.0676037921476,40.789848515829874,48.58413281966697,29.932081221413995,0.3927064312995325,-21.50582573111041,-4.998045319274234,-6.871106877095145,-12.152846484946748,1.5787087653602736,2.887524880057029,-8.669502194425553,0.2437821096527779,-56.054973746136895,11.147743209266851,4.271008401665443,-0.6622455862866538,-5.845404529223678,-4.425394117774024,-0.9768718049307668,-1.6423351177942118,-1.061115601946637,-1.366995720488148,-2.250564970959186,-1.2180390581320193,-0.9062101421480028,1.0,0.3553370738332016,14634870.222742973,0.0033916430834859,5114.104888482159,0.4698573998450106,1.4124017971589824,4.2745776,2.7763474,9.566341400146484,1.4362794,12.428939,2.1216726,1.1152968,9.54164846934118,93.20741054122476,0.7450182052774478,-0.1867639174372919
