MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,GFCC_1,GFCC_2,GFCC_3,GFCC_4,GFCC_5,GFCC_6,GFCC_7,GFCC_8,GFCC_9,GFCC_10,GFCC_11,GFCC_12,GFCC_13,Label
-393.4253185965409,53.58565626985599,5.70518441891752,-11.903257923349745,-35.47420251424553,-24.711586645988913,0.9683475708256072,9.871031277158218,-13.51600335046162,-2.948621860653239,8.857625729700967,-9.931093572245695,-3.5514219232763202,-46.30302971211351,10.569717828845818,-3.978750055434986,-5.228098579167289,-4.773554234174316,-0.4711713015342561,-0.1550458362432452,-2.4646990256448156,-1.7202761094133505,0.04911817243840135,-1.7120634516036606,-0.7660604460132651,1.220470295632428,1.0
-418.8398427354595,35.0900268381552,38.455994207285805,23.87551235176382,-49.59277932773037,-4.3676658380361335,-29.806768262626687,-13.853202766055409,14.102282523106215,-17.241147544905985,7.968348330417686,5.842091167167256,-19.208606416764678,-50.221552288164496,10.366354967970056,2.208355665533454,-3.6678167651861258,-8.236855977190773,-0.9040706544626181,-1.7770876948702636,1.019078601438201,-1.3883268849502295,-2.2713495261132484,0.4516917442912742,-2.4280384482496213,1.243960378038609,1.0
-510.065697398017,-28.19746996896312,22.9061517009299,16.38711558327062,-9.918852944508913,5.691313991634466,-9.261776393165796,1.6552594061643837,3.986780058810336,2.0390640496148555,-1.0511673709187295,-2.790062511431122,-1.113190606740852,-57.45269129631531,5.172457720849223,1.8949987651655253,0.08908679922470582,-2.191063313893199,-0.14089929930412434,-0.8901832581962988,0.6857298134189375,-0.6565346262423778,-0.7686459092228881,-0.1092994103251918,0.11619201900717926,0.37792412289574717,1.0
-338.4066172081343,24.67735960673801,-19.63393760715235,34.78422294468912,-8.133734436413802,40.19658784518004,-32.6411309456488,-27.782345548586484,-8.673737236592618,-10.114995898932401,-0.575127566403578,-9.133733499716298,-14.74963592811483,-45.14887077003989,4.075397762514387,-4.824652013580999,0.3077067116648824,-4.744558518902443,-4.2608452167939985,-7.982917111070824,-0.44724905643530605,0.015698678339062813,-1.388170097827299,0.9340617122272333,1.0242970563822877,3.2423101598330857,1.0
-382.4723902634967,3.893703072752793,-18.934956374064896,55.50445325416137,-0.7098077941867931,15.024920981312299,-40.18141468909062,-20.859440779574815,11.969660837957763,-19.188046789767736,-0.08201483451058415,1.167607653716685,-13.422917072840283,-46.56868556338738,6.23227170815135,-1.9351736971298445,3.045129323255821,-5.268646968440592,-3.7313304161499334,-4.60531580160229,1.2539532419260742,-1.1964552038133367,-2.630328129403205,0.5580514486357131,-1.7999658982854572,0.829027627809988,1.0
-364.37418475811404,69.88892248567612,-20.791350153417284,-28.98292030947995,-52.36410392592887,-10.265146726787533,-17.17577106682484,-0.4734620824382606,18.826222149971358,0.8798120508272329,-3.586655542421752,-4.424684500853535,5.271444492305601,-46.00760681214123,10.013007251926288,-8.204778926725865,-7.788761862880969,-5.159579609134474,-0.22799587477034727,-1.5999867504089038,0.22945881398834167,-1.3414830207848665,-3.4641105645139603,0.6101492682098847,-1.0121735606035813,-0.9489440354185842,1.0
-429.90951271292096,74.53410860519236,-19.54480374486312,-20.922669443374495,-29.767323382528343,-15.803329769146764,-21.01912756975116,4.603795073443083,12.488193511316005,4.050387022346771,-0.2862651450096723,9.818651107180882,0.24968904178272497,-46.68468911402833,14.622141832839516,-4.31780889475582,-3.409004854825877,-2.5662527849323693,-0.6912699521397256,0.5183639229716184,1.0984016332283875,-0.774080131492339,-1.126546714575307,0.10649115650417151,-1.4167039540294053,-0.7906407694706985,1.0
-504.7569751039706,31.746234980283564,-10.733919663761307,14.487397055221843,2.1996564906064706,9.492062668130046,-10.98820133788478,-6.825524007894111,4.9181606861679565,-8.88675359834999,-8.92706196749314,5.47760666490628,1.2822947769475244,-53.709793201052435,11.310376937370838,-1.3170329105951895,1.6485169950858813,-0.9974305851578698,-1.2031019057730705,-2.0071412555113772,-0.09529018396048343,-0.5653826889588405,-1.1714426191120697,0.6152355703947137,-1.1011906895125023,-0.6453149907087954,1.0
-448.89195427588504,38.261542539085916,40.25033175775633,27.97531182520973,-16.50982808575015,-3.8456608844344045,-17.381848209864955,-14.984572244853158,-7.210712532829999,-3.3096956910945123,4.657578372122619,-8.102478197986104,-10.026995272442395,-49.64366539673824,13.126603943225685,4.256817088626719,0.4946629369755739,-3.5773810413720555,-0.9248924224406503,-1.1154445050690736,0.853001406164653,1.0741310502604817,-0.18667791150005805,-0.46070215578326423,-0.17395491661968707,1.3966770061424347,1.0
-411.3944639153787,62.41523979327501,11.296664598401339,40.07236162269758,-36.98022830531604,-14.07800723185896,-9.544471207607904,-22.23036905066359,12.30305583302101,-0.08206048994638473,-8.418403585732374,-0.5697504845579917,-14.553349951194491,-48.59056549437755,10.997697622125882,-1.6186643343364953,-2.2087492261749953,-8.059654054617548,-2.3926184776545365,-2.061433682149665,-1.5128134250519647,-0.5666222126381186,-4.265707769318595,-0.30701607559971905,-0.49460040980683745,0.8691607269311042,1.0
-447.1758604565764,27.657462523650967,61.266373890055654,21.941739536214634,-36.46649297256896,6.769726930374047,-26.294329514079283,-6.517044722124064,-0.551838228982966,-2.851628530910641,2.5263461600082002,-6.584378195291363,-2.4083490435530184,-51.12330027430676,11.775736221813045,5.746152299948127,-1.8823330073510558,-5.239284884745359,0.1635523475426373,-1.777802106264101,1.6083365986464413,-0.4692261316077989,-1.1290965962728465,-0.7052117825030086,-0.8851572254568322,0.5620069890721199,1.0
-447.1758604565764,27.657462523650967,61.266373890055654,21.941739536214634,-36.46649297256896,6.769726930374047,-26.294329514079283,-6.517044722124064,-0.551838228982966,-2.851628530910641,2.5263461600082002,-6.584378195291363,-2.4083490435530184,-51.12330027430676,11.775736221813045,5.746152299948127,-1.8823330073510558,-5.239284884745359,0.1635523475426373,-1.777802106264101,1.6083365986464413,-0.4692261316077989,-1.1290965962728465,-0.7052117825030086,-0.8851572254568322,0.5620069890721199,1.0
-512.647257245291,-23.28957520993879,7.710293180621548,15.013168700964375,-11.83654130091245,1.2929967015689128,-11.676129751666975,-4.360064366528762,6.247042899053856,-2.821098313103629,2.1074711655528144,0.7770082746781801,-3.2818420725937747,-57.442210944660815,5.208134346642908,-0.034789471957263896,-0.34646273773615127,-3.0117021733617166,-0.8721260238505976,-0.991117949958701,0.6559776081457706,-0.28249168131615726,-0.7658306407843741,0.2843210960008669,-0.365596329857996,0.5210663608229792,1.0
-454.78576478291603,39.826313956382535,42.023288869915234,25.243213151218367,-14.741532701830552,-3.443264871315972,-14.106802290072629,-19.225250704151534,-9.172304856153,-4.40833785246899,0.8550464332738921,-3.159964255195354,-8.776411812203978,-50.344800212171656,13.047887353909385,4.002542718123983,0.11491306702645873,-3.565157520669201,-1.3596465311718555,-1.698848972391583,0.12469537656547942,1.2684578855978517,-0.14327648108960636,-0.6576007301472523,-0.6498084371255781,0.8899899349890964,1.0
-395.05043347546916,80.46774206175677,-24.00965947542644,-26.659669989165913,-21.966068903913424,-22.50266228603035,-28.056877987118835,7.53453934402988,17.458488798089157,1.819405862786478,-1.522533577427139,11.000570593285422,-4.010066889025693,-44.4560410128392,14.43716056944184,-5.604299426245752,-4.229042186901998,-2.55973359717567,-2.1839987017108666,0.8548676899011529,1.4252199321044425,-1.6609350273852148,-1.6816963714585,0.1738999765136776,-1.7107275001681987,-0.6205245956542361,1.0
-347.2090274846612,58.03277746799779,-18.48558577815283,-32.35703557854082,-49.926286541552976,-9.460641474572158,-13.59751231509007,4.939052113422282,18.011316500360632,2.2229166173994717,-10.638825481654344,-1.6900159374418233,2.90088184050051,-43.783120177383935,8.846120139166903,-7.837257755686966,-7.651604583419849,-4.535945090485497,0.24984999417125206,-1.167215348359879,0.0053885514864501615,-1.9307802964630472,-2.899657488027673,0.395244496484254,-0.3433119263793483,-1.1232578473285602,1.0
-422.29980435731574,8.904343060084312,-30.54907021925826,32.19050485866451,9.652994304058048,30.14796084960681,-40.86095987884762,-25.19415725715698,3.393894451726623,-11.576003027797222,-0.26164328180941715,-1.0241882519955885,-12.117002633409308,-49.53058204591795,6.963204978424354,-3.200596010187648,2.6482085716640267,-2.7891724656777597,-3.737996253880547,-5.7907609692971835,1.4195759368496357,-0.7001826213664667,-2.0408126123361483,0.07534483335927891,-1.4788583070903873,-0.014013214547204285,1.0
-419.6327014397223,61.96814938358752,20.194485266256365,26.631443543427505,-36.98181416498516,-10.090615413355753,-12.467331909660691,-21.3865308014591,-1.0125410394089305,-4.79059269277265,-11.556180313567452,5.122045005986129,-3.2280429987621995,-52.4847695458892,9.09588047145627,-1.5629586498737633,-4.285589348615465,-8.070486658303397,-1.420918881855275,-0.6904696243250817,-0.20424670524252544,0.8926791761542341,-0.36796996049976766,2.6796117963097976,0.3225680058252332,-0.2113473017984419,1.0
-423.3096025855604,33.14740233029698,41.05741022334919,34.617314176629684,-40.58362484715422,1.296590463110631,-30.768756949419373,-18.659794455114852,10.642154627431072,-22.461022553935848,2.82103625043714,7.224923006972551,-12.912279208886101,-50.33457562498511,10.13417006995085,2.9107266435769685,-2.3894594114731853,-8.106616767399618,-2.0400661947327112,-2.8414279541671825,0.796191532814588,-1.0593600779460899,-2.080096892688618,0.9880267385317779,-2.4443977574976383,0.3604857278586532,1.0
-461.9640548798051,2.143340101050457,15.586757295314168,25.161965235875932,-13.985792372918318,2.417552735265921,-6.809996451010225,-8.826627387006202,-4.438303917035226,1.5929656398834873,3.4618457822253212,-6.719666820995067,-4.272746313101678,-51.89966547381306,8.500777165250796,1.6092074325607364,0.9511949839645751,-2.901405981116859,-0.5233993312043344,-1.4749290667454362,-0.03473043866570032,0.4035948465164231,-0.6105438606652973,-0.7448801477675118,-0.21982970432361706,0.4306390983486478,1.0
-518.3015284982122,7.122940518538708,1.4499592250612001,20.823497781218666,-10.287162864942436,2.5225223838673925,-8.915682893658142,-8.351676569289056,-2.771898791331395,-1.844201027960495,-1.3395516956447968,-1.5523224522536452,-2.8608981185453657,-56.62532422451516,8.13586162492846,-0.8148874866277019,0.4965119093358149,-2.964568713992285,-0.9085406054504626,-1.7032299927560433,-0.08403327468670645,-0.051319898664863244,-0.5903020007061228,-0.14406961777383867,-0.20965015211995142,0.36177363664734286,1.0
-398.16488798312946,-7.054658626573952,13.99762200367102,49.1628322882093,6.926992778967136,11.475566515057128,-9.496869231233102,-21.14606645392862,-8.447442479477559,6.3733338475134955,-12.338056476704558,-9.854855337304022,-0.7904328965738543,-47.6977721808531,6.3690572577026945,1.7782320923039725,3.419160584842955,-3.309173105130942,-3.6129070693044665,-4.689898799963102,-1.5709520800072927,-0.11029513312216764,-1.6517875962259476,-1.2128629034060692,0.0262225678132439,-1.4114850312245493,1.0
-493.54112793638035,35.12289348129129,-16.90567801509763,56.39739964934463,32.29164769967717,-4.754225089837853,0.9126335498160127,-6.123338830876709,-9.738402001582882,5.02736552955879,6.9740964443852835,-8.029528207250557,-10.668324839672943,-54.06810623124623,10.83027887378664,-0.20027735142742303,5.106846052556602,-2.17793822259557,-3.986892723702598,-1.1828825577814146,-1.747685452990032,-0.5797812478471084,-1.702311855041358,-2.2233513710720567,-1.0952507045679298,-0.11132126911475416,1.0
-390.748484550653,45.36985843608097,39.61613246829263,28.935781208139183,-41.63621470679968,3.922705554974014,-29.269474107293604,-5.157782659114553,1.9060393943881027,-6.621649567993316,-3.1417739246279877,-4.601773441556425,-15.27545283302306,-47.062246030556445,10.450228646493848,1.7800038495850867,-2.996336746018278,-6.809279725808945,-1.1056275194395302,-2.4626207188306863,0.36524598262602437,-1.4878490500471309,-1.873879590522239,0.6468124308514841,0.3776696280949558,2.2381159717978907,1.0
-484.508264433415,71.92482127661977,24.23550765803857,21.013469170459036,10.573758417425028,-11.892159177414554,-18.878737639625207,-2.1365302215842594,6.239483133216141,-5.793404490106338,-4.1046446122025815,-9.434659892144035,-9.900534550027155,-53.77543959653158,14.07514709828026,1.44387742064545,-0.011993775730530912,-2.9957569793053382,-4.177589304693897,-0.9344757660398381,-0.3411866404753237,-2.6329018517751503,-3.3224916346956945,-1.0362139898267118,-0.951411299501749,0.7309130173274262,1.0
-489.06760379214757,40.789848515829874,48.58413281966697,29.932081221413995,0.3927064312995325,-21.50582573111041,-4.998045319274234,-6.871106877095145,-12.152846484946748,1.5787087653602736,2.8875248800570286,-8.669502194425553,0.24378210965277797,-56.054973746136895,11.147743209266851,4.271008401665443,-0.6622455862866538,-5.845404529223678,-4.425394117774024,-0.9768718049307668,-1.6423351177942118,-1.061115601946637,-1.366995720488148,-2.250564970959186,-1.2180390581320193,-0.9062101421480028,1.0
-408.6074069478173,18.63420838104743,-39.915916219667885,45.88208902885209,17.098669635297465,20.406473555431596,-21.510036314701587,-23.262765330731597,-1.8110703278230915,5.9055859439020155,-16.722215442471583,-12.853251100778577,-5.223353152309822,-49.862721830911575,5.530302989005473,-4.496383699706773,3.3138207370238186,-3.5824221336505224,-4.721310474028078,-5.406402759217544,-1.3236329098845179,-1.3347380156791255,-3.633087961287361,-1.27899593277082,0.6975145143070359,0.2978377330757385,1.0
-372.2910395047904,-9.282928020908322,-39.96889880183541,63.77466824804666,-5.276977048656005,20.622991540766673,-19.93996777624118,-34.86952099722154,4.435894957462374,2.0979140533221097,-9.554075501826814,-15.223801181841054,-2.9875599935960895,-46.41715152835565,4.2032150229895855,-3.876870433407991,3.9542927272596233,-5.802137800072952,-3.0836513856411485,-5.214499612910447,-0.5724699384989872,-0.039719877780210265,-3.442088451573034,-0.22618664441671507,0.40555819469842347,-0.01912324171563544,1.0
-501.5057472452576,68.1925861953203,-3.562599959730945,-16.01198941084391,-30.217273329759326,-20.31277859593152,-24.069707479352964,3.584193151564708,11.460173231527975,5.868606688730278,14.461794229155746,6.1328469798171446,-7.08340803566248,-53.305560798440354,14.614337790701665,-2.630715398895643,-3.335725111023883,-2.617640814393358,-0.22596796729594068,1.1288441194136793,2.115565651494968,-0.24074509701785565,-0.9900943671786593,-0.48849781922987123,-1.5956277513193144,0.060756998399555714,1.0
-362.46046982909957,57.251614387048576,-11.598182940351233,-12.520552538430723,-29.62718462730311,-26.547117834611335,-22.74553244854712,9.660115177566496,14.004794727045148,-1.9743523276717359,-12.536707847948989,0.5800040525948933,-7.758813612460409,-45.47092561278304,8.569278227518243,-6.545269421303721,-5.337091395487256,-5.211476055765153,-1.8189348385328694,0.9209891474883019,0.6800642869404419,-2.1408945500214944,-1.009628032841416,1.6203051977672764,0.34557073514212294,-0.22224534907144824,1.0
-481.115092490884,75.43784075555855,18.646882266795235,13.799876603259367,7.775020303219017,-15.385195178498167,-16.22637570400625,2.1390501751437574,-0.4959632294924827,-3.6873043517657473,5.701406920950914,-8.140978763137115,-7.436830994515988,-51.453658770560985,15.993862048508587,0.9245593777591269,-0.26312235079630625,-2.1466891295357664,-3.431525225444667,-0.2664851811377082,-0.2507178838231293,-1.615146227589552,-1.4093903995722419,-1.200501153123475,-1.2427409420622253,1.1447321136793014,1.0
-519.7412744089855,-10.605576015737354,7.143178328057655,19.11029938179211,-10.857787571015905,3.2000420062854236,-11.992653967331025,-2.768032454785376,3.8667850487588393,-2.3411863472207886,-3.772262293181267,-1.3299152021960232,-4.905866760856742,-57.65594888604483,6.516868176030335,-0.01628583032012031,-0.0776105704392454,-3.0245867502562587,-1.003290085128002,-1.4773586965879393,0.02163586040386676,-0.9218433185443862,-1.161948026295293,0.09794184602910405,-0.21757515675698572,0.34911236293987247,1.0
-461.4888233416847,27.610454836702466,41.74459853959277,23.677235264832206,-42.0982895711424,-9.134825749526312,-24.762597496004723,-19.826870659598065,9.562145970541092,1.6694044356211635,-6.023870320804348,-1.6670963384111859,2.0987914714249603,-53.0244022109327,10.69737087672076,3.6095714311024603,-1.8482845527686445,-6.779257505396407,-0.8460273019196659,-0.9441338426974938,1.7030921081751862,0.2425484389010629,-2.2704593365412644,0.08421378012388317,-0.40299329776099746,-0.5125153955676989,1.0
-548.7571870299276,12.717239541125458,3.727045460354322,8.372544923694782,8.087243196571007,4.4230793347940525,-6.6330114187367055,-5.438015919251313,4.110817188184615,1.4681688609048567,0.6053978564813519,-1.582043253007202,-1.1279993511588153,-58.40685478097649,10.154940534983975,0.3792526746899101,1.030419850258856,-0.250535517727341,-1.3758857897937087,-0.9941873554209114,0.20959265846909045,-0.08891441614278728,-1.1215080296550257,-0.22459806713586902,-0.5025513088228926,0.08260006597031722,1.0
-457.1650490006004,49.1771493414109,34.44914455534841,29.319618898130674,-16.082461096363268,-9.886317721548954,-32.311589885399655,11.437464951980616,-9.931895865605192,-13.4700830073078,10.157451922833337,0.4682730535336831,-15.757818139816619,-52.17777574836588,11.82684559663031,2.2707472599940672,-1.7022850155755205,-6.353638039695214,-2.98174725143694,-1.3376586527623986,0.14791521867156718,-2.7242728431777037,-0.4674344299808507,-1.2348438640976303,-2.230462653603323,0.8947636844046944,1.0
-417.61672160448336,-11.498870406706232,-8.753357464296245,49.37959162524924,-4.834304310687824,20.083033403009935,-24.563788706940567,-30.938753797949314,8.615003641777957,-4.855644509235549,-12.73665015524953,-7.123912877449788,-11.715150830171885,-49.81369416377438,5.043754482651966,-0.8510849701143658,2.7624133867188725,-4.546187552920186,-2.730858023885947,-4.53059001965955,0.6223249688160383,-0.0033902280948932407,-2.6479477297664546,0.9785650654897248,0.8600033929475068,0.49405653608124384,1.0
-438.5610514749611,51.36307769998022,-50.95534574023475,23.534807532179688,35.46122064827758,21.151581821289838,7.753860916673358,-19.554388627720556,-13.108996050979783,-0.0005036289525403099,4.0680244499903075,-0.8855818913581486,-12.764200998113049,-48.85653692960274,12.264015744905873,-3.059954925590011,5.8661878094762425,1.329044014134786,-2.920624683459362,-2.8345916418200487,-1.8468704694084872,1.1638765546457068,-1.4737889529442012,-1.9048698457253581,-1.3017461194722642,0.43936292177729785,1.0
-348.63565854944426,43.62714441488802,-32.516809877171184,-31.014485182336927,-39.62211786389635,0.18700576305644603,-11.441298426579735,16.488769530781575,8.63431501486713,-13.117952947858594,2.1100178060175483,-5.434304212223431,-1.893776346786527,-43.22064622229363,7.982789688205846,-8.263929814167899,-5.289442592241314,-3.3490454503628744,0.41574043198105926,-1.3529018895255032,-0.5447700324345277,-3.068256677463545,-1.2231347644915376,0.1527421569727028,-1.4309641074023773,0.5249559216496913,1.0
-381.3289762747251,34.22687051928381,30.539139968950106,37.50292817168203,-47.455563971027495,-6.295748795944804,-28.311238940957512,-13.813119483763414,6.423262131997824,-14.494762003578803,2.846216323188145,6.5096976918817,-13.01631831084267,-47.951324540306516,8.574446661458232,1.696879852037022,-2.4177110448815182,-9.588271043082278,-2.3194241746637574,-1.9269974086140949,0.6398191932114841,-1.1526959824775211,-1.6515815010279757,1.260731637061712,-0.7574420940366343,1.9597931325313354,1.0
-365.26264224901337,8.885284882634707,-14.551996515879964,42.10990792145158,5.584190046313467,35.57253063821135,-31.39501050365837,-17.01112404012467,3.9540083686981466,-12.395539077725546,0.8443147426736511,-9.927705814434209,-16.937476391658702,-45.32574045210437,5.966945885865904,-1.8507593209974793,3.0536177034806964,-2.9938377560092073,-3.362863260460311,-6.130985591029931,0.212856633447143,-1.50834059033611,-2.8246918597815696,-0.5791946704096588,-1.3132192538215153,1.4992926480236872,1.0
-365.1197196963196,25.852705716475793,-24.675110084378954,38.55533946786753,2.3745714138579803,21.30528455221602,-35.09273366117746,-21.639291483836487,1.273892160700659,-13.786671664678718,-6.251913203011462,1.23182953725654,-19.58375168224478,-45.51887180944364,6.229974149589149,-4.385838596456593,1.0580211633453311,-4.222274247798513,-4.192663091121205,-5.561314016601324,-0.05529584799467295,-1.0536347156263266,-1.9257468407361007,1.0426852920052172,-0.07250910092525231,2.204999330421084,1.0
-421.7330577496635,12.901254011145392,6.132273923318266,45.82107156533744,5.808843387526291,0.754548591254192,-3.9497155869569,-28.64024226457058,-11.010459618471975,5.183877891386133,-4.75261933893369,-11.781863843099636,-10.94180849465194,-50.75650678700721,6.4961763124383385,0.20656504367221887,2.672825476408466,-4.475859428106522,-4.676670872196,-4.088397339938353,-1.5070679401401854,1.0011534029067586,-1.8527329531144903,-1.569219118024636,0.757881243907645,1.2142071924070303,1.0
-420.21830866827446,38.58804153589803,32.652300879345766,25.67284281544437,-18.729811827831504,4.936008195080858,-24.68908267104339,-17.71824461121203,-6.224203363180511,-1.7013179638154232,6.485483845833441,-9.434839652724506,-3.4460671219505556,-47.61371814325272,12.491306600695108,3.564998304992505,0.5524206433378157,-3.806437692224007,-1.3542543010115822,-2.032059198217095,1.660951678739779,1.0875507611912216,-0.7106085022111086,-0.6691655147673915,-0.3717767918470758,0.9304984327502884,1.0
-447.1758604565764,27.657462523650967,61.266373890055654,21.941739536214634,-36.46649297256896,6.769726930374047,-26.294329514079283,-6.517044722124064,-0.551838228982966,-2.851628530910641,2.5263461600082002,-6.584378195291363,-2.4083490435530184,-51.12330027430676,11.775736221813045,5.746152299948127,-1.8823330073510558,-5.239284884745359,0.1635523475426373,-1.777802106264101,1.6083365986464413,-0.4692261316077989,-1.1290965962728465,-0.7052117825030086,-0.8851572254568322,0.5620069890721199,1.0
-395.891568907665,82.40890133359544,-14.886606476818175,-28.07218517565142,-30.76174061845881,-18.357543290093865,-19.636298177815597,6.555535331955962,11.835508339146473,-2.272551400421776,2.335456039717042,7.764630700408614,-2.292741478310227,-45.016078135836366,14.815098012124716,-5.110889003204433,-5.114305120881734,-2.9467134580646235,-1.4062877130858127,0.18588465239912225,0.5578577749534706,-1.8081298980872957,-1.551787186210462,0.04965026807900105,-2.5089098278198043,-0.6130711345354642,1.0
-356.16347662646535,51.72333691202445,-16.07618220926525,-37.19994011439142,-58.04836109293316,-9.632666518382445,-10.850350002815855,9.358711720754865,14.549475160262766,-5.451226136569079,-11.364352690272133,5.913068677113269,-7.142649290943414,-46.21191764641469,6.780842722982798,-8.643204929661547,-8.736623301884169,-5.239205431109299,0.5771203056691518,-1.0894644039458112,-0.32283353677486576,-1.6447632821100855,-0.9589681603096399,2.3724691258624486,1.1122560473074947,1.1803087548687445,1.0
-462.7180951180917,21.76418224222416,41.80703462876686,23.344017287918213,-32.48915100010002,-7.964444844284023,-26.14450771371476,-17.33199051646842,4.374104346999415,4.16892693233416,-12.491706821234326,-3.6515044519132025,4.930328991653212,-52.443288851478314,10.089284750676716,2.7381935655067373,-1.8672151742898706,-5.748915281804454,-1.0613554150033624,-1.1199083962301828,1.4918274582424735,-0.19871696050249368,-1.6872522062140354,0.7741577134862185,1.0935309880241681,-0.29245998767020326,1.0
